circuit_name,deenergize_time,restoration_time,time_out_min,key_communities,hftd_tier,total_affected,residential_affected,zip_code,longitude,latitude,substn_present,total_population
RINCON1101,2019-10-26 17:08:00,2019-10-31 12:21:00.000000000,6913.0,SANTA ROSA,3.0,3666.0,3444.0,92082,-116.958652781094,33.2858527747877,True,19636.0
RINCON1102,2019-10-26 17:30:00,2019-10-30 16:21:00.000000000,5691.0,SANTA ROSA,3.0,4577.0,4354.0,92082,-116.958652781094,33.2858527747877,True,19636.0
RINCON1103,2019-10-26 17:44:00,2019-10-31 16:31:00.000000000,7127.0,SANTA ROSA,3.0,2017.0,1916.0,92082,-116.958652781094,33.2858527747877,True,19636.0
RINCON1104,2019-10-26 18:15:00,2019-10-30 14:03:00.000000000,5508.0,SANTA ROSA,3.0,4014.0,3735.0,92082,-116.958652781094,33.2858527747877,True,19636.0
RIO DEL MAR0401,2019-10-26 21:37:00,2019-10-28 15:37:00.000000000,2520.0,APTOS,2.0,1027.0,981.0,95003,-121.894299261133,36.97546947545,True,25230.0
RIO DELL1101,2019-10-26 22:40:00,2019-10-28 13:11:00.000000000,2311.0,"RIO DELL, FORTUNA",0.0,1017.0,893.0,95562,-124.099268059257,40.4953898181704,True,3412.0
RIO DELL1102,2019-10-26 22:40:00,2019-10-28 13:12:00.000000000,2312.0,"RIO DELL, SCOTIA, REDCREST, HONEYDEW",2.0,1327.0,1095.0,95562,-124.099268059257,40.4953898181704,True,3412.0
ROB ROY2104,2019-10-26 21:37:00,2019-10-30 16:57:00.000000000,5480.0,"WATSONVILLE, APTOS, FREEDOM",3.0,3549.0,3190.0,95003,-121.867249638416,36.9792270971896,True,25230.0
ROB ROY2105,2019-10-26 21:37:00,2019-10-29 11:21:00.000000000,3704.0,"APTOS, WATSONVILLE",3.0,7017.0,6353.0,95003,-121.867249638416,36.9792270971896,True,25230.0
ROSSMOOR1101,2019-10-26 21:19:00,2019-10-28 13:03:00.000000000,2384.0,LAFAYETTE,3.0,1070.0,1012.0,94549,-122.080323275875,37.8646542162563,True,29344.0
ROSSMOOR1102,2019-10-26 23:16:00,2019-10-28 19:04:00.000000000,2628.0,WALNUT CREEK,3.0,547.0,541.0,94549,-122.080323275875,37.8646542162563,True,29344.0
ROSSMOOR1104,2019-10-26 23:50:00,2019-10-28 18:33:00.000000000,2563.0,LAFAYETTE,2.0,13.0,13.0,94549,-122.080323275875,37.8646542162563,True,29344.0
ROSSMOOR1106,2019-10-26 20:25:00,2019-10-28 16:28:00.000000000,2643.0,LAFAYETTE,3.0,2805.0,2567.0,94549,-122.080323275875,37.8646542162563,True,29344.0
ROSSMOOR1107,2019-10-26 20:16:00,2019-10-28 19:26:00.000000000,2830.0,WALNUT CREEK,3.0,78.0,77.0,94549,-122.080323275875,37.8646542162563,True,29344.0
ROSSMOOR1108,2019-10-26 20:08:00,2019-10-28 18:10:00.000000000,2762.0,"MORAGA, LAFAYETTE",3.0,2869.0,2753.0,94549,-122.080323275875,37.8646542162563,True,29344.0
RUSS RANCH1101,2019-10-26 21:03:00,2019-10-28 17:05:00.000000000,2642.0,KORBEL,0.0,2.0,2.0,95550,-123.828237545932,40.8204976111274,True,172.0
SAN CARLOS1103,2019-10-26 20:33:00,2019-10-29 10:44:00.000000000,3731.0,REDWOOD CITY,2.0,585.0,544.0,94070,-122.244063409278,37.4997532987238,True,30420.0
SAN CARLOS1104,2019-10-26 20:23:00,2019-10-28 16:44:00.000000000,2661.0,"SAN CARLOS, REDWOOD CITY",2.0,3009.0,2947.0,94070,-122.244063409278,37.4997532987238,True,30420.0
SAN JPAQUINPH NO31103,2019-10-27 13:32:00,2019-10-30 14:26:00.000000000,4374.0,NORTH FORK,3.0,865.0,758.0,93660,-120.178351301691,36.6209361474255,True,4082.0
SAN JUSTO1101,2019-10-26 20:09:00,2019-10-28 12:33:00.000000000,2424.0,"SAN JUAN BAUTISTA, AROMAS",2.0,339.0,288.0,95045,-121.511986908227,36.8568667355171,True,4340.0
SAN RAFAEL1101,2019-10-26 20:25:00,2019-10-30 00:57:00.000000000,4592.0,"SAN RAFAEL, SAN ANSELMO, KENTFIELD, LARKSPUR, GREENBRAE",3.0,3949.0,3283.0,94901,-122.527215989705,37.9705781484182,True,41235.0
SAN RAFAEL1102,2019-10-26 20:25:00,2019-10-28 19:28:00.000000000,2823.0,SAN RAFAEL,0.0,3742.0,3132.0,94901,-122.527215989705,37.9705781484182,True,41235.0
SAN RAFAEL1103,2019-10-26 20:25:00,2019-10-28 19:31:00.000000000,2826.0,"SAN RAFAEL, SAN QUENTIN",0.0,773.0,48.0,94901,-122.527215989705,37.9705781484182,True,41235.0
SAN RAFAEL1104,2019-10-26 20:25:00,2019-10-29 17:05:00.000000000,4120.0,"SAN ANSELMO, SAN RAFAEL, FAIRFAX",3.0,4304.0,3905.0,94901,-122.527215989705,37.9705781484182,True,41235.0
SAN RAFAEL1105,2019-10-26 20:25:00,2019-10-29 22:22:00.000000000,4437.0,SAN RAFAEL,2.0,3077.0,2678.0,94901,-122.527215989705,37.9705781484182,True,41235.0
SAN RAFAEL1106,2019-10-26 20:25:00,2019-10-29 15:19:00.000000000,4014.0,SAN RAFAEL,2.0,4529.0,4136.0,94901,-122.527215989705,37.9705781484182,True,41235.0
SAN RAFAEL1107,2019-10-26 20:25:00,2019-10-29 12:33:00.000000000,3848.0,"KENTFIELD, SAN RAFAEL, LARKSPUR, ROSS",3.0,4528.0,4222.0,94901,-122.527215989705,37.9705781484182,True,41235.0
SAN RAFAEL1108,2019-10-26 17:20:00,2019-10-30 15:00:00.000000000,5620.0,"SAN ANSELMO, FAIRFAX, ROSS, SAN RAFAEL, KENTFIELD",3.0,5784.0,5115.0,94901,-122.527215989705,37.9705781484182,True,41235.0
SAN RAFAEL1109,2019-10-26 20:25:00,2019-10-28 19:17:00.000000000,2812.0,SAN RAFAEL,2.0,3328.0,3042.0,94901,-122.527215989705,37.9705781484182,True,41235.0
SAN RAFAEL1110,2019-10-26 20:25:00,2019-10-29 15:07:00.000000000,4002.0,SAN RAFAEL,0.0,328.0,67.0,94901,-122.527215989705,37.9705781484182,True,41235.0
SAN RAMON2107,2019-10-26 20:17:00,2019-10-28 19:40:00.000000000,2843.0,"DUBLIN, PLEASANTON, CASTRO VALLEY, SAN RAMON",3.0,1240.0,1155.0,94583,-121.935909803562,37.7447257530459,True,38527.0
SAN RAMON2108,2019-10-26 21:05:00,2019-10-28 18:10:00.000000000,2705.0,"SAN RAMON, CASTRO VALLEY, MORAGA",3.0,1060.0,972.0,94583,-121.935909803562,37.7447257530459,True,38527.0
SARATOGA1103,2019-10-26 20:37:00,2019-10-28 15:50:00.000000000,2593.0,SARATOGA,2.0,729.0,704.0,95070,-122.015219816727,37.2810366267778,True,31442.0
SARATOGA1104,2019-10-26 20:06:00,2019-10-28 11:11:00.000000000,2345.0,"SARATOGA, LOS GATOS, MONTE SERENO",2.0,378.0,365.0,95070,-122.015219816727,37.2810366267778,True,31442.0
SARATOGA1105,2019-10-26 20:13:00,2019-10-28 18:49:00.000000000,2796.0,SARATOGA,2.0,528.0,492.0,95070,-122.015219816727,37.2810366267778,True,31442.0
SARATOGA1106,2019-10-26 20:49:00,2019-10-28 13:31:00.000000000,2442.0,"LOS GATOS, SARATOGA, MONTE SERENO",3.0,1083.0,1011.0,95070,-122.015219816727,37.2810366267778,True,31442.0
SARATOGA1107,2019-10-26 20:27:00,2019-10-29 17:46:00.000000000,4159.0,"SARATOGA, LOS GATOS",3.0,1232.0,1132.0,95070,-122.015219816727,37.2810366267778,True,31442.0
SARATOGA1115,2019-10-26 21:10:00,2019-10-29 11:22:00.000000000,3732.0,"SARATOGA, CUPERTINO",2.0,132.0,118.0,95070,-122.015219816727,37.2810366267778,True,31442.0
SAUSALITO0401,2019-10-26 20:25:00,2019-10-29 14:40:00.000000000,3975.0,SAUSALITO,0.0,625.0,514.0,94965,-122.498850831239,37.8635684562865,True,11438.0
SAUSALITO0402,2019-10-26 20:25:00,2019-10-29 14:15:00.000000000,3950.0,SAUSALITO,0.0,523.0,516.0,94965,-122.498850831239,37.8635684562865,True,11438.0
SAUSALITO1101,2019-10-26 20:25:00,2019-10-29 19:09:00.000000000,4244.0,SAUSALITO,2.0,2548.0,1870.0,94965,-122.498850831239,37.8635684562865,True,11438.0
SAUSALITO1102,2019-10-26 20:25:00,2019-10-29 19:28:00.000000000,4263.0,"SAUSALITO, MILL VALLEY",2.0,3639.0,3204.0,94965,-122.498850831239,37.8635684562865,True,11438.0
SEACLIFF0401,2019-10-26 20:19:00,2019-10-28 11:04:00.000000000,2325.0,APTOS,3.0,365.0,337.0,95003,-121.915416559366,36.9842836420986,True,25230.0
SEACLIFF0402,2019-10-26 20:12:00,2019-10-28 07:56:00.000000000,2144.0,APTOS,3.0,162.0,162.0,95003,-121.915416559366,36.9842836420986,True,25230.0
SHADY GLEN1101,2019-10-26 19:01:00,2019-10-30 13:30:00.000000000,5429.0,"COLFAX, GRASS VALLEY",3.0,1834.0,1530.0,95713,-120.952945312318,39.1153445138582,True,10545.0
SHADY GLEN1102,2019-10-26 19:01:00,2019-10-31 19:12:00.000000000,7211.0,"COLFAX, GRASS VALLEY",3.0,736.0,663.0,95713,-120.952945312318,39.1153445138582,True,10545.0
SHINGLESPRINGS1103,2019-10-26 17:48:00,2019-10-28 11:23:00.000000000,2495.0,"SHINGLE SPRINGS, CAMERON PARK",3.0,1107.0,710.0,95682,-120.947238108526,38.6592976874165,True,29556.0
SHINGLESPRINGS1104,2019-10-26 17:51:00,2019-10-28 18:47:00.000000000,2936.0,SHINGLE SPRINGS,3.0,1294.0,1104.0,95682,-120.947238108526,38.6592976874165,True,29556.0
SHINGLESPRINGS2105,2019-10-26 17:55:00,2019-10-28 19:24:00.000000000,2969.0,"CAMERON PARK, SHINGLE SPRINGS, RESCUE",3.0,3949.0,3622.0,95682,-120.947238108526,38.6592976874165,True,29556.0
SHINGLESPRINGS2108,2019-10-26 18:01:00,2019-10-28 15:33:00.000000000,2732.0,"CAMERON PARK, SHINGLE SPRINGS",3.0,2845.0,2599.0,95682,-120.947238108526,38.6592976874165,True,29556.0
SHINGLESPRINGS2109,2019-10-26 18:11:00,2019-10-30 13:38:00.000000000,5487.0,"PLACERVILLE, SHINGLE SPRINGS, RESCUE, LOTUS, COLOMA, GARDEN VALLEY",3.0,3498.0,3164.0,95682,-120.947238108526,38.6592976874165,True,29556.0
SHINGLESPRINGS2110,2019-10-26 18:29:00,2019-10-29 11:40:00.000000000,3911.0,SHINGLE SPRINGS,3.0,1251.0,1061.0,95682,-120.947238108526,38.6592976874165,True,29556.0
SILVERADO2102,2019-10-26 17:42:00,2019-10-31 13:01:00.000000000,6919.0,"SAINT HELENA, RUTHERFORD, OAKVILLE, NAPA, LAKE BERRYESSA, YOUNTVILLE",3.0,885.0,475.0,94574,-122.459110675812,38.4998179385502,True,8527.0
SILVERADO2103,2019-10-26 17:51:00,2019-10-30 18:15:00.000000000,5784.0,"SAINT HELENA, RUTHERFORD",3.0,388.0,247.0,94574,-122.459110675812,38.4998179385502,True,8527.0
SILVERADO2104,2019-10-26 17:28:00,2019-10-31 12:15:00.000000000,6887.0,"ANGWIN, POPE VALLEY, SAINT HELENA, DEER PARK, CALISTOGA",3.0,2369.0,1991.0,94574,-122.459110675812,38.4998179385502,True,8527.0
SILVERADO2105,2019-10-26 20:26:00,2019-10-31 14:36:00.000000000,6850.0,"SAINT HELENA, CALISTOGA",3.0,1041.0,814.0,94574,-122.459110675812,38.4998179385502,True,8527.0
SMARTVILLE1101,2019-10-26 17:04:00,2019-10-30 11:54:00.000000000,5450.0,"SMARTVILLE, MARYSVILLE",2.0,255.0,221.0,95977,-121.303269083848,39.2090055295849,True,1586.0
SOBRANTE1101,2019-10-26 20:13:00,2019-10-29 00:26:00.000000000,3133.0,"LAFAYETTE, ORINDA",2.0,1978.0,1597.0,94563,-122.208095069105,37.9054580481755,True,19351.0
SOBRANTE1102,2019-10-26 20:21:00,2019-10-29 20:31:00.000000000,4330.0,"LAFAYETTE, ORINDA",3.0,1794.0,1689.0,94563,-122.208095069105,37.9054580481755,True,19351.0
SOBRANTE1103,2019-10-26 20:30:00,2019-10-29 12:10:00.000000000,3820.0,ORINDA,3.0,546.0,495.0,94563,-122.208095069105,37.9054580481755,True,19351.0
SOLEDAD1114,2019-10-26 22:28:00,2019-10-28 13:08:00.000000000,2320.0,SOLEDAD,2.0,2685.0,2424.0,93960,-121.332496267291,36.4296388113508,True,27009.0
SOLEDAD2101,2019-10-26 22:40:00,2019-10-28 13:10:00.000000000,2310.0,"SOLEDAD, GONZALES",2.0,563.0,400.0,93960,-121.332496267291,36.4296388113508,True,27009.0
SOLEDAD2102,2019-10-26 22:40:00,2019-10-28 13:12:00.000000000,2312.0,SOLEDAD,2.0,2484.0,2005.0,93960,-121.332496267291,36.4296388113508,True,27009.0
SONOMA1102,2019-10-26 18:21:00,2019-10-30 15:43:00.000000000,5602.0,SONOMA,3.0,270.0,244.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SONOMA1103,2019-10-26 18:17:00,2019-10-30 14:19:00.000000000,5522.0,SONOMA,3.0,314.0,282.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SONOMA1104,2019-10-26 18:00:00,2019-10-28 18:48:00.000000000,2928.0,SONOMA,2.0,798.0,684.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SONOMA1105,2019-10-26 17:53:00,2019-10-30 15:30:00.000000000,5617.0,SONOMA,3.0,368.0,304.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SONOMA1106,2019-10-26 17:47:00,2019-10-30 14:00:00.000000000,5533.0,SONOMA,3.0,167.0,129.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SONOMA1107,2019-10-26 17:41:00,2019-10-30 13:38:00.000000000,5517.0,"SONOMA, PETALUMA",2.0,124.0,65.0,95476,-122.462091289953,38.2765392653175,True,37150.0
SOQUEL0402,2019-10-26 20:27:00,2019-10-28 12:23:00.000000000,2396.0,"CAPITOLA, SOQUEL",0.0,1517.0,1396.0,91709,-117.695397249647,33.9640333417431,True,82800.0
SPRING GAP1702,2019-10-27 00:08:00,2019-10-30 12:06:00.000000000,5038.0,"PINECREST, STRAWBERRY, COLD SPRINGS",3.0,1477.0,1328.0,95346,-120.111947365983,38.1865924012224,True,1159.0
STAFFORD1101,2019-10-26 17:05:00,2019-10-29 17:30:00.000000000,4345.0,NOVATO,2.0,4881.0,4567.0,94945,-122.614015083725,38.1199163896913,True,18084.0
STAFFORD1102,2019-10-26 17:16:00,2019-10-29 19:26:00.000000000,4450.0,NOVATO,3.0,3959.0,3733.0,94945,-122.614015083725,38.1199163896913,True,18084.0
STAGG2107,2019-10-26 17:59:00,2019-10-30 09:20:00.000000000,5241.0,STOCKTON,0.0,28.0,28.0,95219,-121.34862733051,37.9922990315874,True,29117.0
STANISLAUS1701,2019-10-27 00:06:00,2019-10-30 14:15:00.000000000,5169.0,"MURPHYS, ARNOLD, HATHAWAY PINES, AVERY",3.0,1778.0,1581.0,95346,-120.370189232432,38.1378980427452,True,1159.0
STANISLAUS1702,2019-10-27 00:08:00,2019-10-30 14:25:00.000000000,5177.0,"ARNOLD, WHITE PINES, AVERY, MURPHYS, HATHAWAY PINES",3.0,4894.0,4581.0,95346,-120.370189232432,38.1378980427452,True,1159.0
STATION AEUREKA1103,2019-10-26 22:48:00,2019-10-28 11:48:00.000000000,2220.0,EUREKA,0.0,2072.0,1775.0,95501,-124.183270271494,40.7937528768765,True,23948.0
STATION AEUREKA1106,2019-10-26 22:48:00,2019-10-28 11:30:00.000000000,2202.0,EUREKA,0.0,215.0,45.0,95501,-124.183270271494,40.7937528768765,True,23948.0
STATION AEUREKA1107,2019-10-26 22:48:00,2019-10-28 11:26:00.000000000,2198.0,EUREKA,0.0,860.0,261.0,95501,-124.183270271494,40.7937528768765,True,23948.0
STATION EEUREKA1101,2019-10-26 22:49:00,2019-10-28 11:47:00.000000000,2218.0,EUREKA,0.0,2109.0,1978.0,95501,-124.180313467792,40.7934324220744,True,23948.0
STATION EEUREKA1104,2019-10-26 22:49:00,2019-10-28 11:38:00.000000000,2209.0,EUREKA,2.0,3719.0,3417.0,95501,-124.180313467792,40.7934324220744,True,23948.0
STATION EEUREKA1105,2019-10-26 22:49:00,2019-10-28 11:33:00.000000000,2204.0,EUREKA,0.0,1613.0,1259.0,95501,-124.180313467792,40.7934324220744,True,23948.0
STELLING1109,2019-10-26 23:59:00,2019-10-28 10:18:00.000000000,2059.0,CUPERTINO,2.0,59.0,55.0,95014,-122.043177011634,37.3359950150821,True,61480.0
STELLING1110,2019-10-26 20:43:00,2019-10-29 12:53:00.000000000,3850.0,"LOS GATOS, CUPERTINO, SARATOGA",3.0,394.0,331.0,95014,-122.043177011634,37.3359950150821,True,61480.0
STOREY1109,2019-10-27 13:39:00,2019-10-29 10:59:00.000000000,2720.0,MADERA,0.0,2.0,2.0,93638,-120.033583776422,36.9831421642778,True,51353.0
SUMMIT1101,2019-10-26 19:09:00,2019-10-30 18:12:00.000000000,5703.0,SODA SPRINGS,2.0,1040.0,951.0,95728,-120.378849714768,39.3192851319056,True,328.0
SUMMIT1102,2019-10-26 19:09:00,2019-10-30 17:22:00.000000000,5653.0,"SODA SPRINGS, NORDEN",2.0,288.0,211.0,95728,-120.378849714768,39.3192851319056,True,328.0
SUNOL1101,2019-10-26 20:10:00,2019-10-28 14:41:00.000000000,2551.0,"SUNOL, PLEASANTON, FREMONT, LIVERMORE",3.0,699.0,495.0,94586,-121.869684001036,37.5869026582872,True,817.0
SWIFT2102,2019-10-26 20:29:00,2019-10-28 11:47:00.000000000,2358.0,SAN JOSE,2.0,4.0,3.0,95148,-121.796959988177,37.3225680192999,True,48629.0
SWIFT2107,2019-10-26 20:26:00,2019-10-28 10:48:00.000000000,2302.0,SAN JOSE,2.0,219.0,199.0,95148,-121.796959988177,37.3225680192999,True,48629.0
SWIFT2109,2019-10-26 20:28:00,2019-10-28 09:33:00.000000000,2225.0,SAN JOSE,2.0,48.0,46.0,95148,-121.796959988177,37.3225680192999,True,48629.0
SWIFT2110,2019-10-26 20:28:00,2019-10-29 11:03:00.000000000,3755.0,"SAN JOSE, LIVERMORE",2.0,404.0,340.0,95148,-121.796959988177,37.3225680192999,True,48629.0
TAMARACK1101,2019-10-26 19:09:00,2019-10-31 12:14:00.000000000,6785.0,SODA SPRINGS,2.0,427.0,389.0,95724,-120.49692065104,39.3138798625809,True,23.0
TAMARACK1102,2019-10-26 19:09:00,2019-10-31 12:15:00.000000000,6786.0,SODA SPRINGS,0.0,135.0,108.0,95724,-120.49692065104,39.3138798625809,True,23.0
TASSAJARA2103,2019-10-26 20:36:00,2019-10-29 10:20:00.000000000,3704.0,DIABLO,3.0,3.0,3.0,94506,-121.907853957118,37.7999449878799,True,27143.0
TASSAJARA2104,2019-10-26 20:20:00,2019-10-30 16:04:00.000000000,5504.0,"PLEASANTON, DANVILLE",3.0,133.0,113.0,94506,-121.907853957118,37.7999449878799,True,27143.0
TASSAJARA2106,2019-10-26 20:59:00,2019-10-29 13:00:00.000000000,3841.0,DANVILLE,2.0,54.0,46.0,94506,-121.907853957118,37.7999449878799,True,27143.0
TASSAJARA2107,2019-10-26 20:15:00,2019-10-30 06:02:00.000000000,4907.0,DANVILLE,0.0,149.0,149.0,94506,-121.907853957118,37.7999449878799,True,27143.0
TASSAJARA2108,2019-10-26 20:05:00,2019-10-29 19:01:00.000000000,4256.0,"ALAMO, DANVILLE",3.0,624.0,607.0,94506,-121.907853957118,37.7999449878799,True,27143.0
TASSAJARA2112,2019-10-26 20:15:00,2019-10-30 06:02:00.000000000,4907.0,"DANVILLE, DIABLO, WALNUT CREEK",3.0,1239.0,1141.0,94506,-121.907853957118,37.7999449878799,True,27143.0
TASSAJARA2113,2019-10-26 21:43:00,2019-10-28 10:16:00.000000000,2193.0,SAN RAMON,3.0,445.0,430.0,94506,-121.907853957118,37.7999449878799,True,27143.0
TEJON1102,2019-10-29 21:02:00,2019-10-31 14:29:00.000000000,2487.0,LEBEC,2.0,597.0,481.0,93307,-118.955155896207,35.0196539927166,True,86273.0
TEJON1103,2019-10-29 21:02:00,2019-10-31 14:48:00.000000000,2506.0,ARVIN,2.0,15.0,4.0,93307,-118.955155896207,35.0196539927166,True,86273.0
TIDE WATER2106,2019-10-26 21:36:00,2019-10-28 12:48:00.000000000,2352.0,"CONCORD, PITTSBURG",2.0,102.0,85.0,94553,-122.061857033496,38.0196442041148,True,49801.0
TIGER CREEK0201,2019-10-26 17:44:00,2019-10-30 18:46:00.000000000,5822.0,PIONEER,3.0,13.0,2.0,95666,-120.492276907738,38.4491752438661,True,4692.0
TRINIDAD1101,2019-10-26 22:20:00,2019-10-28 13:27:00.000000000,2347.0,"TRINIDAD, MCKINLEYVILLE",0.0,699.0,617.0,95570,-124.128423239171,41.0647368816441,True,2599.0
TRINIDAD1102,2019-10-26 22:20:00,2019-10-28 15:28:00.000000000,2468.0,TRINIDAD,0.0,736.0,607.0,95570,-124.128423239171,41.0647368816441,True,2599.0
TULUCAY1101,2019-10-26 17:11:00,2019-10-30 12:04:00.000000000,5453.0,NAPA,2.0,60.0,24.0,94558,-122.267948988,38.2478290208396,True,66854.0
TYLER1103,2019-10-26 17:57:00,2019-10-28 16:26:00.000000000,2789.0,RED BLUFF,0.0,1255.0,1102.0,96080,-122.208840881355,40.1384747493391,True,31009.0
TYLER1104,2019-10-26 17:57:00,2019-10-28 16:43:00.000000000,2806.0,RED BLUFF,0.0,403.0,322.0,96080,-122.208840881355,40.1384747493391,True,31009.0
TYLER1105,2019-10-26 17:57:00,2019-10-28 17:24:00.000000000,2847.0,RED BLUFF,2.0,1657.0,1369.0,96080,-122.208840881355,40.1384747493391,True,31009.0
UKIAH1111,2019-10-26 19:06:00,2019-10-30 17:58:00.000000000,5692.0,UKIAH,2.0,1210.0,874.0,95482,-123.191814918135,39.1431495664323,True,31714.0
UKIAH1113,2019-10-26 19:06:00,2019-10-30 13:20:00.000000000,5414.0,UKIAH,2.0,1180.0,1083.0,95482,-123.191814918135,39.1431495664323,True,31714.0
UKIAH1114,2019-10-26 19:06:00,2019-10-30 17:27:00.000000000,5661.0,"UKIAH, BOONVILLE",2.0,1694.0,1353.0,95482,-123.191814918135,39.1431495664323,True,31714.0
UKIAH1115,2019-10-26 19:06:00,2019-10-30 13:16:00.000000000,5410.0,UKIAH,2.0,684.0,624.0,95482,-123.191814918135,39.1431495664323,True,31714.0
UPPER LAKE1101,2019-10-26 17:44:00,2019-10-30 20:05:00.000000000,5901.0,"UPPER LAKE, WITTER SPRINGS, LAKEPORT",3.0,1231.0,973.0,95485,-122.916658401991,39.1457404903959,True,2804.0
VACAVILLE1104,2019-10-26 18:15:00,2019-10-30 11:51:00.000000000,5376.0,"FAIRFIELD, VACAVILLE",2.0,1537.0,1438.0,95688,-121.980501019394,38.3565241316156,True,38114.0
VACAVILLE1108,2019-10-26 19:25:00,2019-10-30 11:21:00.000000000,5276.0,VACAVILLE,2.0,367.0,282.0,95688,-121.980501019394,38.3565241316156,True,38114.0
VACAVILLE1109,2019-10-26 19:35:00,2019-10-30 08:46:00.000000000,5111.0,VACAVILLE,2.0,157.0,151.0,95688,-121.980501019394,38.3565241316156,True,38114.0
VACAVILLE1111,2019-10-26 19:29:00,2019-10-30 13:55:00.000000000,5426.0,VACAVILLE,2.0,1089.0,1038.0,95688,-121.980501019394,38.3565241316156,True,38114.0
VASCO1102,2019-10-26 20:36:00,2019-10-29 08:06:00.000000000,3570.0,LIVERMORE,2.0,400.0,290.0,94551,-121.715874941143,37.711119241469,True,48151.0
VASONA1102,2019-10-26 21:34:00,2019-10-28 12:59:00.000000000,2365.0,"LOS GATOS, MONTE SERENO",2.0,24.0,23.0,95032,-121.966277236059,37.2537629596177,True,25865.0
VINA1101,2019-10-26 18:06:00,2019-10-28 12:47:00.000000000,2561.0,VINA,0.0,121.0,78.0,96021,-122.041701501801,39.9416370534073,True,14970.0
VINEYARD2105,2019-10-26 20:46:00,2019-10-28 11:43:00.000000000,2337.0,PLEASANTON,0.0,11.0,11.0,94566,-121.854437592466,37.669689294754,True,45050.0
VINEYARD2107,2019-10-26 21:21:00,2019-10-28 13:25:00.000000000,2404.0,PLEASANTON,2.0,285.0,258.0,94566,-121.854437592466,37.669689294754,True,45050.0
VINEYARD2108,2019-10-26 20:46:00,2019-10-28 11:43:00.000000000,2337.0,PLEASANTON,3.0,1862.0,1795.0,94566,-121.854437592466,37.669689294754,True,45050.0
VINEYARD2110,2019-10-26 20:11:00,2019-10-28 08:48:00.000000000,2197.0,LIVERMORE,2.0,32.0,18.0,94566,-121.854437592466,37.669689294754,True,45050.0
VOLTA1101,2019-10-26 18:13:00,2019-10-30 18:18:00.000000000,5765.0,"MANTON, MINERAL, PAYNES CREEK, MILL CREEK, RED BLUFF, SHINGLETOWN",3.0,1285.0,1079.0,96059,-121.866432819395,40.459551266657,True,478.0
VOLTA1102,2019-10-26 18:13:00,2019-10-31 19:20:00.000000000,7267.0,SHINGLETOWN,3.0,2562.0,2380.0,96059,-121.866432819395,40.459551266657,True,478.0
WALDO0401,2019-10-26 22:32:00,2019-10-28 15:58:00.000000000,2486.0,EL CERRITO,2.0,238.0,232.0,94530,-122.306877626884,37.9094259387437,True,25925.0
WALDO0402,2019-10-26 22:27:00,2019-10-28 16:07:00.000000000,2500.0,"EL CERRITO, KENSINGTON",2.0,461.0,449.0,94530,-122.306877626884,37.9094259387437,True,25925.0
WATERSHED0402,2019-10-26 20:17:00,2019-10-28 09:35:00.000000000,2238.0,WOODSIDE,3.0,6.0,0.0,94062,-122.311219544563,37.4872971959661,True,27871.0
WAYNE0401,2019-10-26 20:37:00,2019-10-29 16:49:00.000000000,4092.0,ALAMO,3.0,52.0,49.0,93243,-118.788553760849,34.68507478865,True,1513.0
WEIMAR1101,2019-10-26 18:58:00,2019-10-30 13:26:00.000000000,5428.0,"COLFAX, WEIMAR, APPLEGATE",2.0,1617.0,1509.0,95703,-120.98798360444,39.0359625927244,True,910.0
WEIMAR1102,2019-10-26 18:58:00,2019-10-30 12:43:00.000000000,5385.0,"COLFAX, MEADOW VISTA, WEIMAR",2.0,632.0,600.0,95703,-120.98798360444,39.0359625927244,True,910.0
WEST POINT1101,2019-10-26 17:52:00,2019-10-30 15:03:00.000000000,5591.0,"PIONEER, VOLCANO",3.0,1755.0,1691.0,95666,-120.549773671074,38.4210150460082,True,4692.0
WEST POINT1102,2019-10-26 17:52:00,2019-10-31 12:01:00.000000000,6849.0,"WEST POINT, RAIL ROAD FLAT, WILSEYVILLE, MOUNTAIN RANCH, GLENCOE, MOKELUMNE HILL",3.0,2812.0,2551.0,95666,-120.549773671074,38.4210150460082,True,4692.0
WESTLEY1103,2019-10-27 00:02:00,2019-10-28 16:16:00.000000000,2414.0,PATTERSON,2.0,34.0,4.0,95363,-121.231136327939,37.5169430285155,True,28333.0
WHEATLAND1105,2019-10-26 17:02:00,2019-10-29 19:55:00.000000000,4493.0,WHEATLAND,2.0,197.0,165.0,93219,-119.144461081766,35.9108361077603,True,10998.0
WHITMORE1101,2019-10-26 18:28:00,2019-10-31 14:09:00.000000000,6941.0,"WHITMORE, OAK RUN, MILLVILLE",3.0,513.0,463.0,96096,-121.915818069377,40.6290338570395,True,718.0
WILDWOOD1101,2019-10-26 23:43:00,2019-10-30 16:18:00.000000000,5315.0,"PLATINA, WILDWOOD",2.0,129.0,93.0,96076,-123.04410400728,40.3871697412196,True,201.0
WILLITS1102,2019-10-26 17:44:00,2019-10-30 16:24:00.000000000,5680.0,WILLITS,2.0,1204.0,928.0,95987,-122.147712053487,39.1574876530818,True,6040.0
